,ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code,transactions_
1332,fqumbNm2-UzeS9huFqgNbA,Gam Tu Bop,4.5,452,$,"['delivery', 'pickup']",False,Asian Fusion,asianfusion,34.14752,-118.2548251,US,CA,Glendale,91203,"['delivery', 'pickup']"
1333,tfb4cmzXA0YmKg0L0ZViEw,Stamp Proper Foods,4.0,305,$$,"['delivery', 'pickup']",False,"Gluten-Free, Vegetarian, Vegan","gluten_free, vegetarian, vegan",34.1114549,-118.287726,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1334,k3sjUtQjPwg5uEwOW6Mvgg,Mario's Italian Deli & Market,4.5,1131,$,['pickup'],False,"Delis, Grocery","delis, grocery",34.146236,-118.245647,US,CA,Glendale,91205,['pickup']
1335,7s6lIJrg0EMfHYG6tYTMqg,El Cochinito Restaurant,4.0,759,$$,['delivery'],False,Cuban,cuban,34.0887571355407,-118.276930530164,US,CA,Los Angeles,90026,['delivery']
1336,dUPaip9XyZ0LZUpl3K6Ncg,Momed Atwater Village,4.0,619,$$,['pickup'],False,"Mediterranean, Cocktail Bars","mediterranean, cocktailbars",34.1157446801662,-118.25143866241,US,CA,Los Angeles,90039,['pickup']
1337,qO_Sk2VBEW0wyOfrNExJyg,Mr.Patties,5.0,35,$$,[],False,"Burgers, Street Vendors, Specialty Food","burgers, streetvendors, gourmet",34.156374,-118.276851,US,CA,Glendale,91202,
1338,IEElIOYoPqunZSgUx0h1-g,Chicken N Chips,4.5,225,$$,"['delivery', 'pickup']",False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",34.1106822,-118.2507259,US,CA,Los Angeles,90039,"['delivery', 'pickup']"
1339,eC6LKNPIDWHFj4KgDZgpJQ,Uncle Johnny's Burgers,5.0,87,$$,[],False,"Food Stands, Burgers, Sandwiches","foodstands, burgers, sandwiches",34.130508,-118.261388,US,CA,Los Angeles,91304,
1340,X-ramHIJtG5HHulYqt_Qqg,Bon Vivant Market & Cafe,4.0,955,$$,"['delivery', 'pickup']",False,"Cocktail Bars, American (Traditional), Desserts","cocktailbars, tradamerican, desserts",34.1173706,-118.2620697,US,CA,Atwater Village,90039,"['delivery', 'pickup']"
1341,RgLppz8IyYLM6eQZklOv9w,Spitz - Los Feliz,4.0,775,$$,"['delivery', 'pickup']",False,"Bars, Sandwiches, Mediterranean","bars, sandwiches, mediterranean",34.102568,-118.287531,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1342,iVyVs8L6xTtZZb1k050Ajg,Atrium,4.0,332,$$$,"['delivery', 'pickup']",False,"American (New), Cocktail Bars","newamerican, cocktailbars",34.1040989,-118.291367,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1343,VzDCWYpkzzpWa1s1E7M2Sg,Hyperion Public,4.0,866,$$,"['delivery', 'pickup']",False,"Gastropubs, American (New), Breakfast & Brunch","gastropubs, newamerican, breakfast_brunch",34.105375,-118.272702,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1344,ayObtPXjSe0gALk8HVAxKg,Bowery Bungalow,4.5,480,$$,['delivery'],False,"Lebanese, Mediterranean","lebanese, mediterranean",34.09108,-118.28308,US,CA,Los Angeles,90029,['delivery']
1345,sKifOM8aY3w_bKw5tVmiYg,Pho Hot,4.5,462,$,['delivery'],False,"Vietnamese, Sandwiches, Noodles","vietnamese, sandwiches, noodles",34.165173838165,-118.286616504192,US,CA,Glendale,91201,['delivery']
1346,GbAZbcCR969hfa4kCQqRcw,Eat This Cafe,4.5,1266,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Breakfast & Brunch, Sandwiches, Salad","breakfast_brunch, sandwiches, salad",34.090825,-118.3323209,US,CA,Los Angeles,90038,"['restaurant_reservation', 'delivery', 'pickup']"
1347,APTLGRhC2lDhTq2_2hGMWg,Crab Avenue,4.0,740,$$,"['delivery', 'pickup']",False,"Seafood, Cajun/Creole","seafood, cajun",34.1585256065118,-118.2576912269,US,CA,Glendale,91203,"['delivery', 'pickup']"
1348,rMPUk3S0KppytGvrsqmQ8g,The Fix Burger,4.5,701,$$,"['delivery', 'pickup']",False,Burgers,burgers,34.1048199,-118.27272,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1349,x9uC3-5WythdfzoIOCK6iQ,MESSHALL,3.5,1293,$$,"['delivery', 'pickup']",False,"Bars, Breakfast & Brunch, American (New)","bars, breakfast_brunch, newamerican",34.1116,-118.287737,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1350,RVbZaawgEGmto6TxOoVBdQ,Running Goose,4.5,1079,$$,"['restaurant_reservation', 'pickup']",False,"Tapas/Small Plates, Gastropubs, Latin American","tapasmallplates, gastropubs, latin",34.10052,-118.32927,US,CA,Los Angeles,90028,"['restaurant_reservation', 'pickup']"
1351,CV0KQ5WpplP2hmzMFtjlgQ,Cleo Hollywood,4.0,1751,$$$,['delivery'],False,"Mediterranean, Venues & Event Spaces, Tapas/Small Plates","mediterranean, venues, tapasmallplates",34.1023799,-118.32715,US,CA,Los Angeles,90028,['delivery']
1352,_hHzOXG4SRkBIND2LZf4aQ,3rd Base LA,4.0,125,$$,"['delivery', 'pickup']",False,"Sports Bars, Lounges, American (Traditional)","sportsbars, lounges, tradamerican",34.0995115,-118.32893067,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1353,s9_gk-ABcZ8uOEQjD1bK7g,Banh Oui,4.5,223,$$,"['delivery', 'pickup']",False,"Sandwiches, Burgers","sandwiches, burgers",34.0995400448557,-118.329169570819,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1354,71W-QN3-_DHnzUkAc7EG6Q,Stout Burgers & Beers,4.0,2117,$$,"['delivery', 'pickup']",False,"Burgers, Gastropubs, American (Traditional)","burgers, gastropubs, tradamerican",34.09942,-118.32934,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1355,GbAZbcCR969hfa4kCQqRcw,Eat This Cafe,4.5,1266,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Breakfast & Brunch, Sandwiches, Salad","breakfast_brunch, sandwiches, salad",34.090825,-118.3323209,US,CA,Los Angeles,90038,"['restaurant_reservation', 'delivery', 'pickup']"
1356,8LdFAPdaWMg9sVRgmRv0NQ,Mama Shelter Rooftop Bar,3.5,512,$$,[],False,"American (New), Cocktail Bars, Wine Bars","newamerican, cocktailbars, wine_bars",34.0996099751367,-118.331350050867,US,CA,Los Angeles,90028,
1357,FwbZVfx2EBQ7aS090V6dzA,Fabiolus Cucina,4.0,866,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,Italian,italian,34.097771,-118.326029,US,CA,Hollywood,90028,"['restaurant_reservation', 'delivery', 'pickup']"
1358,qCrSlf_TSVxITOYIBXGdJQ,Cannabis Cafe,3.5,678,,['delivery'],False,"Cannabis Dispensaries, Cafes","cannabisdispensaries, cafes",34.092688,-118.344421,US,CA,West Hollywood,90038,['delivery']
1359,6b1Kud4nDwsqw1kILxI9ZQ,ixlb DimSum Eats,4.5,677,$,['delivery'],False,"Dim Sum, Taiwanese","dimsum, taiwanese",34.09779,-118.3183,US,CA,Los Angeles,90028,['delivery']
1360,pAWfcO6e2ae2pIkJXWO-yA,Roscoe's House of Chicken & Waffles,4.0,3993,$$,"['delivery', 'pickup']",False,"Soul Food, Waffles, Chicken Wings","soulfood, waffles, chicken_wings",34.098588,-118.322158,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1361,88kri8FhXy8b3DQ_QjSMmQ,L'Antica Pizzeria Da Michele,4.5,742,$$,"['delivery', 'pickup']",False,"Pizza, Italian","pizza, italian",34.09904755,-118.33732706,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1362,_NEcYN1YhwHnkFsXlSTdHw,Papilles Bistro,4.5,500,$$$,"['restaurant_reservation', 'delivery']",False,"French, Burgers","french, burgers",34.1053549,-118.3246985,US,CA,Los Angeles,90028,"['restaurant_reservation', 'delivery']"
1363,cy4gzhbr1C-zG2K-BdxH6g,The Pie Hole,4.0,503,$,"['delivery', 'pickup']",False,"Desserts, Coffee & Tea, Comfort Food","desserts, coffee, comfortfood",34.1014587306602,-118.327116291402,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1364,g1RqknBKd1r1ajHW8xhAkQ,Hollywood Burger,4.5,668,$,"['delivery', 'pickup']",False,"Breakfast & Brunch, Burgers","breakfast_brunch, burgers",34.1009554,-118.325842369941,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1365,6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,4.5,3380,$$,"['delivery', 'pickup']",False,"Chicken Shop, Halal","chickenshop, halal",34.0880681,-118.308962,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1366,3n3D8WCVKDgMLYlL0Tv8Tg,Wood & Vine,3.5,1341,$$,['delivery'],False,"American (New), Bars","newamerican, bars",34.1014405415506,-118.326316136051,US,CA,Los Angeles,90028,['delivery']
1367,oZb8ELhulgbxfVAU5FX25A,Dubai Sauce Modern Grill,4.5,264,$$,"['delivery', 'pickup']",False,"Mediterranean, Middle Eastern, Halal","mediterranean, mideastern, halal",34.1012388,-118.331478,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1368,dLAVhYgrf_GE1wWLAEpxYQ,The Chicken Coop,5.0,15,$$,[],False,"Food Trucks, Chicken Shop","foodtrucks, chickenshop",34.101876,-118.3299874,US,CA,Los Angeles,90028,
1369,SLxKy00itrk-ta8r8zCzTA,Easy Street Burgers,4.5,121,$,"['delivery', 'pickup']",False,Burgers,burgers,34.088796,-118.308573,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1370,-mq80_a6ARtCHKpj_76SaA,Trejo's Cantina - Hollywood,3.5,578,$$,"['delivery', 'pickup']",False,"Mexican, Bars, New Mexican Cuisine","mexican, bars, newmexican",34.099443,-118.3290012,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1371,bxp_zmRLjBOLxBYkPp-DjA,APL BBQ,5.0,13,,['delivery'],False,Barbeque,bbq,34.10133,-118.32648,US,CA,Los Angeles,90028,['delivery']
1372,rr-hXB0ZqXLzUP97yftp0g,Osteria Mamma,4.0,1651,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Italian, Wine Bars","italian, wine_bars",34.0833586783984,-118.324724939274,US,CA,Los Angeles,90038,"['restaurant_reservation', 'delivery', 'pickup']"
1373,OF9HdZ2TMILGQUIO0VxLwg,sweetgreen,4.0,281,$$,"['delivery', 'pickup']",False,"Salad, Vegetarian","salad, vegetarian",34.098178,-118.322718,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1374,9WZI2gDO2Wqu7MWNJ5YxDg,Panda Express,4.5,2,,[],False,"Chinese, Fast Food","chinese, hotdogs",34.08996,-118.32643,US,CA,Los Angeles,90038,
1375,4WxdnpUFTCr8XU_8lPpX8w,Shake Shack,3.5,712,$$,['delivery'],False,Burgers,burgers,34.101861,-118.324186,US,CA,Hollywood,90028,['delivery']
1376,3Tfkr7eD4wvd_zr7IhBCwQ,Velvet Margarita,4.0,1200,$$,['delivery'],False,"Mexican, Bars","mexican, bars",34.10028,-118.32927,US,CA,Los Angeles,90028,['delivery']
1377,BzmbRSKGs56Yw2w2R12khw,Hoy-Ka Thai Restaurant,4.5,1894,$$,"['delivery', 'pickup']",False,"Thai, Noodles","thai, noodles",34.09784367,-118.31833767,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1378,khApvUwH1Xhe3MtaXmaZsg,The Kickin’ Crab,4.0,105,$$,['delivery'],False,"Cajun/Creole, Seafood, Soup","cajun, seafood, soup",34.0978346161365,-118.3233207,US,CA,Los Angeles,90028,['delivery']
1379,Fb3WueRF1ekhs72psinq5w,Mario's Peruvian & Seafood,4.0,2369,$$,['delivery'],False,"Seafood, Peruvian","seafood, peruvian",34.0833651,-118.3262166,US,CA,Los Angeles,90038,['delivery']
1380,Wshj4YIVBsVTiUbsMi-z8w,Tender Greens,4.0,1077,$$,"['delivery', 'pickup']",False,"American (New), Salad, Grocery","newamerican, salad, grocery",34.0978320312995,-118.326104594443,US,CA,Hollywood,90028,"['delivery', 'pickup']"
1381,6QeZEUhFk1_vZhWvktKnmA,Fat Sal's Deli - Hollywood,4.0,2196,$$,"['delivery', 'pickup']",False,"Sandwiches, Burgers","sandwiches, burgers",34.09469,-118.33826,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1382,osx53rqjXe6l9f5FJraVZw,Yamashiro Hollywood,3.5,3739,$$$,"['delivery', 'pickup']",False,"Japanese, Asian Fusion, American (New)","japanese, asianfusion, newamerican",34.105929,-118.341953,US,CA,Hollywood,90068,"['delivery', 'pickup']"
1383,bYerjihViyhmTbL9plr2EA,Dos Burritos,4.0,337,$,"['delivery', 'pickup']",False,Mexican,mexican,34.10127,-118.32762,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1384,Zg7jtPJGmsnysO8uDKtYxg,Gwen Butcher Shop,4.0,588,$$$$,"['delivery', 'pickup']",False,"Butcher, Bars, Sandwiches","butcher, bars, sandwiches",34.09764,-118.3334,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1385,MtvPWC-Xy8dbyrxAaqsA2w,Beetle House LA,3.5,2013,$$$,['restaurant_reservation'],False,"American (New), Modern European","newamerican, modern_european",34.102092,-118.336032,US,CA,Los Angeles,90028,['restaurant_reservation']
1386,ST5Tywv-cVpPDpAd12eKmg,Kings Wings,4.5,129,$$,"['delivery', 'pickup']",False,"Food Trucks, Chicken Wings, Comfort Food","foodtrucks, chicken_wings, comfortfood",34.1007889,-118.3296445,US,CA,Los Angeles ,90028,"['delivery', 'pickup']"
1387,zRzmTeTnjf7Gm4WQzqd1xQ,Totoyama Sushi & Ramen,4.0,297,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Sushi Bars, Ramen","sushi, ramen",34.10226,-118.32482,US,CA,Los Angeles,90028,"['restaurant_reservation', 'delivery', 'pickup']"
1388,V9qSimxvenbtqLl1-vJ_lQ,Katsuya Hollywood,3.5,1863,$$$,"['delivery', 'pickup']",False,"Japanese, Sushi Bars, Venues & Event Spaces","japanese, sushi, venues",34.1014429723457,-118.327084720135,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1389,lzZinluv82m5c1wScTU_rw,Bella Luna Pizza,5.0,8,,[],False,Pizza,pizza,34.093668,-118.325872,US,CA,Los Angeles,90038,
1390,CR8q9bHVOhFom_-Ul_owxg,Kebab Daddy,4.5,129,$$,"['delivery', 'pickup']",False,"Kebab, Mediterranean, Barbeque","kebab, mediterranean, bbq",34.09753,-118.32312,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1391,7e9oi3zq_6pP_LU9YPEXLg,Rao's - Los Angeles,4.5,471,$$$,"['delivery', 'pickup']",False,Italian,italian,34.0891889,-118.3329895,US,CA,Los Angeles,90038,"['delivery', 'pickup']"
1392,8fnmCiqpLdtU2XvmofwjpA,Hoy's Wok Chinese Restaurant,4.0,674,$$,"['delivery', 'pickup']",False,Chinese,chinese,34.0980793863251,-118.344662189484,US,CA,Los Angeles,90046,"['delivery', 'pickup']"
1393,2olt6pTua1gxBTv_uVLp8A,Madera Kitchen,3.5,469,$$,"['restaurant_reservation', 'delivery']",False,"American (New), Venues & Event Spaces, Cocktail Bars","newamerican, venues, cocktailbars",34.1050072105896,-118.330558128655,US,CA,Los Angeles,90028,"['restaurant_reservation', 'delivery']"
1394,zdjoo1GrpBgCNjgBB5h4_Q,Hot Motha Clucker,4.5,88,$$,"['delivery', 'pickup']",False,"Bars, American (Traditional), Chicken Shop","bars, tradamerican, chickenshop",34.101913,-118.336041,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1395,ELVjiXuScL94Sw05HTaWqg,Sharky's Woodfired Mexican Grill,4.0,241,$,"['delivery', 'pickup']",False,Mexican,mexican,34.1021565,-118.3295097,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1396,cD_48lnrVhvY5q8phkpq8w,Supertoro,4.0,24,,"['delivery', 'pickup']",False,Japanese,japanese,34.0993,-118.32935,US,CA,Los Angeles,90028,"['delivery', 'pickup']"
1397,2JdQ9vo87C5dQroHzW0oYg,Go Go Bird,4.5,4,,[],False,Chicken Shop,chickenshop,34.09962541020556,-118.32352,US,CA,Los Angeles,90028,
1398,7qZBxWisbeVI34gIeNpP1A,Palms Thai Restaurant,4.0,2756,$$,[],False,"Seafood, Thai, Barbeque","seafood, thai, bbq",34.101532,-118.318365,US,CA,Los Angeles,90028,
1399,XT_0AuOdOzLwjqkYqubTEg,Delphine,3.5,840,$$$,['delivery'],False,"Seafood, American (New)","seafood, newamerican",34.1014218099367,-118.325985868123,US,CA,Los Angeles,90028,['delivery']
1400,ugtb8TqL2BgeSeLyB6hDyg,the quiet dumpling,5.0,11,,"['delivery', 'pickup']",False,Pop-Up Restaurants,popuprestaurants,34.095341,-118.294893,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1401,B8pDefzS_lBIRheHurTaYw,Guatemalteca Bakery Restaurant,3.5,133,$,['delivery'],False,Latin American,latin,34.09068,-118.29354,US,CA,Los Angeles,90029,['delivery']
1402,q97MIGXESdhak-LhGKDl0Q,Sqirl,4.0,2058,$$,['delivery'],False,"American (New), Salad","newamerican, salad",34.084366,-118.286636,US,CA,Los Angeles,90029,['delivery']
1403,ohosmz6FXVAeoW5nUkYwng,Pine & Crane,4.5,2331,$$,['delivery'],False,"Taiwanese, Chinese, Bubble Tea","taiwanese, chinese, bubbletea",34.0905963760163,-118.277172084005,US,CA,Los Angeles,90026,['delivery']
1404,SLxKy00itrk-ta8r8zCzTA,Easy Street Burgers,4.5,121,$,"['delivery', 'pickup']",False,Burgers,burgers,34.088796,-118.308573,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1405,6i7KnRylm4bhPIApDFSVCg,Dave's Hot Chicken,4.5,3380,$$,"['delivery', 'pickup']",False,"Chicken Shop, Halal","chickenshop, halal",34.0880681,-118.308962,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1406,Z57u3vyjkRiO5yIOkmGRNA,Carousel Restaurant,4.5,750,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Armenian, Lebanese","armenian, lebanese",34.10137,-118.30125,US,CA,Los Angeles,90027,"['restaurant_reservation', 'delivery', 'pickup']"
1407,ayObtPXjSe0gALk8HVAxKg,Bowery Bungalow,4.5,480,$$,['delivery'],False,"Lebanese, Mediterranean","lebanese, mediterranean",34.09108,-118.28308,US,CA,Los Angeles,90029,['delivery']
1408,cD57FLQ-v-brcFOLZ0X0cQ,LA Rose Cafe,4.5,1006,$$,['delivery'],False,Filipino,filipino,34.095634,-118.292729,US,CA,Los Angeles,90029,['delivery']
1409,jS8MhTJpHmGYuxcKonGG-A,Kismet,4.0,474,$$,['delivery'],False,"Mediterranean, American (New), Middle Eastern","mediterranean, newamerican, mideastern",34.1002441,-118.2906102,US,CA,Los Angeles,90027,['delivery']
1410,WRTTkYLgEry6ox7AU0HZtg,Manila Sunset,3.5,185,$,['delivery'],False,Filipino,filipino,34.0901168736285,-118.291400224123,US,CA,Los Angeles,90029,['delivery']
1411,mcHP3IfI1b7bXJZKD6PLHA,Angry Chickz,4.5,930,$$,"['delivery', 'pickup']",False,"Southern, Comfort Food, Chicken Shop","southern, comfortfood, chickenshop",34.102039,-118.299858,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1412,Dn6RUlf7ISGdym6sjBa0pg,Lutong Bahay,3.5,90,$,['delivery'],False,"Filipino, Seafood","filipino, seafood",34.0896705101043,-118.292086534202,US,CA,Los Angeles,90029,['delivery']
1413,eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,4.0,3012,$$,"['delivery', 'pickup']",False,"Breakfast & Brunch, Coffee & Tea, American (New)","breakfast_brunch, coffee, newamerican",34.10296,-118.28719,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1414,nqYbRGPmYA0X_sjSBtXpgw,Sidewalk Grill,4.5,1018,$$,"['delivery', 'pickup']",False,"Mediterranean, Salad, Wraps","mediterranean, salad, wraps",34.1026289157429,-118.291943635377,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1415,pinUBw4QqnTUGLAbKA5o4g,Marouch Restaurant,4.5,475,$$,"['delivery', 'pickup']",False,"Armenian, Lebanese","armenian, lebanese",34.09118075915688,-118.29642018221128,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1416,7Oi_8YdLTouxhKx3vBIR8A,Falafel-Arax,4.5,328,$,['delivery'],False,Falafel,falafel,34.09115,-118.30078,US,CA,Los Angeles,90029,['delivery']
1417,7s6lIJrg0EMfHYG6tYTMqg,El Cochinito Restaurant,4.0,759,$$,['delivery'],False,Cuban,cuban,34.0887571355407,-118.276930530164,US,CA,Los Angeles,90026,['delivery']
1418,3XTjerBg_PywBN81Ts45Bg,India's Restaurant,4.5,2900,$$,"['delivery', 'pickup']",False,"Indian, Halal, Seafood","indpak, halal, seafood",34.095583,-118.28517,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1419,U0-5DL9r3JJk6Vn7E2XK8A,Found Oyster,4.5,51,,['delivery'],False,Seafood,seafood,34.095237,-118.295817,US,CA,Los Angeles,90029,['delivery']
1420,6b1Kud4nDwsqw1kILxI9ZQ,ixlb DimSum Eats,4.5,677,$,['delivery'],False,"Dim Sum, Taiwanese","dimsum, taiwanese",34.09779,-118.3183,US,CA,Los Angeles,90028,['delivery']
1421,GClRpiOELwMXxodrS-FN6Q,Zankou Chicken - Hollywood,3.5,1077,$,"['delivery', 'pickup']",False,Mediterranean,mediterranean,34.09846,-118.30019,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1422,us0WnDOySVXXXwCqs0AaCw,いざかや おせん- IZAKAYA OSEN,4.5,878,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,"Sushi Bars, Izakaya, Seafood","sushi, izakaya, seafood",34.08319167,-118.273245,US,CA,Los Angeles,90026,"['restaurant_reservation', 'pickup', 'delivery']"
1423,vrGfzIrzeKbXZ_WGubBb3Q,Boo's Philly Cheesesteaks - Silverlake,4.5,1198,$,"['delivery', 'pickup']",False,"Cheesesteaks, Sandwiches, American (New)","cheesesteaks, sandwiches, newamerican",34.095845,-118.287102,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1424,ZDr8mXcssUDGgMnpIyQmew,El Cafetal Salvadorian Restaurant,4.0,42,$$,['delivery'],False,Salvadoran,salvadoran,34.0909849,-118.2967977,US,CA,Los Angeles,90029,['delivery']
1425,4bgIaypX-9Xl8CitCgpw2w,B'ivrit,4.5,15,,[],False,"Middle Eastern, Food Stands, Vegan","mideastern, foodstands, vegan",34.0909843444824,-118.296081542969,US,CA,Los Angeles,90029,
1426,3lODYQrvcGriv5Fc2JdPOQ,Point Point Joint Restaurant,4.0,102,$,"['delivery', 'pickup']",False,Filipino,filipino,34.09116,-118.29035,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1427,f3PFV3Kw7TLFcF3E9YgTSw,La Fonda Antioquena,4.0,435,$$,['delivery'],False,Colombian,colombian,34.083723,-118.311995,US,CA,Los Angeles,90038,['delivery']
1428,AyZUXwC5E-U6WInXGqcmcA,Sanamluang Cafe Hollywood,4.0,1559,$,"['delivery', 'pickup']",False,Thai,thai,34.1014312,-118.3029659,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1429,S3CWNRdNqsIe62yvCEPfdw,Cara Restaurant,4.0,19,,[],False,"American (New), Italian","newamerican, italian",34.102806,-118.309047,US,CA,Los Angeles,90027,
1430,5mreMHu25d47CYLdrPsJDw,The Good Good - Vegan Kitchen + Bakeshop,5.0,188,,"['delivery', 'pickup']",False,"Vegan, Bakeries, Cafes","vegan, bakeries, cafes",34.09105983,-118.2957335,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1431,z9XpiScWClpOcN1S9sFPtQ,Bianca's Deli & Café,4.5,149,$,['delivery'],False,"Delis, Mediterranean, Wraps","delis, mediterranean, wraps",34.0959968566895,-118.292129516602,US,CA,Los Angeles,90027,['delivery']
1432,fD4ntpbf92ufSHn5tSmSxA,DeSano Pizza Bakery,4.5,1295,$$,"['delivery', 'pickup']",False,"Pizza, Italian","pizza, italian",34.0910099739038,-118.297762911045,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1433,Wplz4OtyU0CTe9LuwJYwrg,Karihang-Pinoy,4.5,34,$,[],False,Filipino,filipino,34.0909849,-118.29628,US,CA,Los Angeles,90029,
1434,Osce6shPInsQLAhtJEJnng,El Zarape,4.5,662,$,"['delivery', 'pickup']",False,Mexican,mexican,34.09544,-118.30256,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1435,xPoZ1x-sGynBexrmRXyKlA,All Day Baby,4.0,150,$$,['delivery'],False,"Cocktail Bars, American (New)","cocktailbars, newamerican",34.0854955008303,-118.275090262648,US,CA,Los Angeles,90026,['delivery']
1436,dOyEWOtr3h7kkyMQwWwDFA,Ohana Superette,4.0,182,$$,['delivery'],False,"Hawaiian, Seafood","hawaiian, seafood",34.08254,-118.273196,US,CA,Los Angeles,90026,['delivery']
1437,iYLyVP1uRs56wZ3FK_lCdw,The Guest House,4.0,348,$$,"['delivery', 'pickup']",False,"Cocktail Bars, American (New)","cocktailbars, newamerican",34.1028276,-118.2872571,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
1438,lQNqa01QtgBbk29ivqmTKg,Hana Kitchen,4.5,60,$,"['delivery', 'pickup']",False,"Asian Fusion, Bubble Tea, Tacos","asianfusion, bubbletea, tacos",34.08686,-118.29152,US,CA,Los Angeles,90029,"['delivery', 'pickup']"
1439,K3msdd0tuGwuE2fm_W94MQ,Best Fish Taco In Ensenada,4.0,2201,$,"['delivery', 'pickup']",False,Mexican,mexican,34.1010002,-118.2872851,US,CA,Los Angeles,90027,"['delivery', 'pickup']"
